toxicity,severe_toxicity,obscene,threat,insult,identity_attack,text
0.013906294479966164,0.0001290621148655191,0.0004008141113445163,0.0003754577483050525,0.0006179946940392256,0.0004978290526196361,"You're a real hero who was fighting for your freedom."" The people of the United States and its allies are fighting against a system of tyranny in which some groups and organizations have monopolized and profited from the plunder of the state, with the help"
0.03099534474313259,0.00011033980990760028,0.0008488293970003724,0.00030957668786868453,0.0017174221575260162,0.00031917772139422596,"You're a real good friend. Just don't try to convince yourself she can just ignore you at all. You're still your normal self."" The man had not moved, and only the man beside her was the only one he knew who cared."
0.026898890733718872,0.00010216990631306544,0.0006097101722843945,0.0002293743600603193,0.0017355788731947541,0.0003513371048029512,"You're a real man, and you've got a job.""

The ""welfare queen"" was asked how many families the government supported and she gave a canned and demeaning answer."
0.4569477140903473,0.0009600359480828047,0.004567349329590797,0.014994008466601372,0.04271207004785538,0.007804164197295904,"You're a real man. You were given the keys to your spaceship by some alien. Now if you didn't use it to power your spaceship, you would have been burnt by alien fire, because you're a real man, are you not?"
0.9961420893669128,0.19433505833148956,0.9777281284332275,0.002134170848876238,0.9481258392333984,0.013284190557897091,"You're a real fucking idiot.""

She didn't really want to answer. She'd just had a bad day, even if her doctor said otherwise.

""How do you know this is happening?"" she asked, a voice so high"
0.9976106882095337,0.5508944392204285,0.984413743019104,0.33583104610443115,0.9160681366920471,0.04701120778918266,"You're a real guy, you're gonna fuck me with this knife, and you're gonna get the fucking fuck out of this room, right?

The door is locked. He tries to open the door on the other side but it's"
0.02985975332558155,0.00018493384413886815,0.0006808735197409987,0.000915916170924902,0.0010372125543653965,0.0011827991111204028,"You're a real American guy, and we've got you covered for a long time. Go on a mission, get to know the people you know. Go on a mission, get to know the people you have on your side.""

"""
0.022249437868595123,0.00010428062523715198,0.0006129572866484523,0.000286053866147995,0.0010778428986668587,0.0003112837439402938,"You're a real person, right?"" she asked, waving at him.

""You're a real person. That's what I'm telling you."" He shrugged and looked at his hands in her direction. ""You do not want to have"
0.7551665306091309,0.0026835468597710133,0.020875204354524612,0.04065815731883049,0.15698671340942383,0.00908711552619934,"You're a real man, I'm a real man. You are the real man, I'm a real man. You are the real man. Your father is dead. I'm sorry, you are a real man.

This is what"
0.06727579981088638,0.00012242754746694118,0.0009958859300240874,0.0003395192325115204,0.004617759957909584,0.000446731603005901,"You're a real person, really; you're your own boss.

And I believe it: If you're a good parent, you're not going to feel like you've been told what to do.

What makes parenting hard is"
0.49703484773635864,0.0008340063504874706,0.007542075123637915,0.013369757682085037,0.04635898396372795,0.002885632449761033,"You're a real-life ""bad guy""! It's totally up to you how he reacts to you, how the situation evolves and what he'll have to say.

5. ""The worst thing happened to you in the end was"
0.007458627689629793,8.484331192448735e-05,0.00029321148758754134,0.00014626355550717562,0.0004593880148604512,0.00021609276882372797,"You're a real estate broker and have an idea of how to start your own business. You want to be able to sell and profit from it. So how do you get there?

Do you have the money? And does it fit in"
0.6342664361000061,0.011472922749817371,0.0704440250992775,0.013191898353397846,0.10832415521144867,0.4957900941371918,"You're a real life black guy.

That's what we want to see this show about. It's not about race, but it's about what the world needs.

It's about what happens to white folks.

I"
0.9534354209899902,0.06418462097644806,0.13287249207496643,0.764748752117157,0.3628995418548584,0.028743935748934746,"You're a real loser and I know it!"" she replied, pointing to the wall. ""I'm going to kill you all the time!""

She continued to cry as the two started to fight, but neither did anything to stop the pair"
0.19974146783351898,0.00018644962983671576,0.0016195578500628471,0.0004305228067096323,0.020094240084290504,0.0014360899804159999,"You're a realist, too. It makes you more effective at what you do. You can do that as much as you want, because you're not as good of a writer. It makes you look as bad as if you're on the"
0.08821560442447662,0.00017377993208356202,0.002223153132945299,0.0008291715057566762,0.0030852360650897026,0.0005441331304609776,"You're a real man. I'm a real man. And I don't have a problem with you because you're a real man, but I don't really care that you know me.""

I asked her what happened to her ""real"
0.017851639539003372,0.00010479230695636943,0.0007109856815077364,0.00024875582312233746,0.0007343884208239615,0.0002764777163974941,"You're a real hero,"" she said. ""I'm not the villain who's all the rage in the world anymore.""

""My story is not really about being a hero,"" she replied. ""I'm trying to get into space and"
0.006480270531028509,9.266575216315687e-05,0.00029635269311256707,0.0001636591914575547,0.00039834732888266444,0.00023970399342942983,"You're a realist, and you really don't believe that any other way is true,"" says Gudmundsson. ""I was wrong and I'm sorry.

""I'm really sorry, I'm also really sorry for this,"
0.012098790146410465,9.294212213717401e-05,0.0005003332043997943,0.00018577369337435812,0.0008549498161301017,0.00023489136947318912,"You're a real person.""

The Daily Mail's reporting that Whitehouse took over when White House chief of staff John Kelly was fired triggered a row that has been brewing in the White House for months. White House spokesman Josh Earnest said the"
0.0032401324715465307,8.768266707193106e-05,0.0002438284136587754,0.00012899124703835696,0.0002868975861929357,0.00016934130690060556,"You're a real hero, but you're not a superhero...or like that person,"" says Lee, who's been running the event all year. ""It was an incredibly fun and successful time. I didn't feel comfortable doing it.""

"
0.0006577050662599504,0.00012140497710788622,0.00017651425150688738,0.0001336518907919526,0.00017857718921732157,0.0001449427945772186,"You're a real genius that works for all of us.""

He then suggested that he wanted to ""set the record straight.""

""I don't like to be lumped together with the other geniuses at the institute, because I"
0.0005931988125666976,0.00012951048847753555,0.00017217249842360616,0.0001483864471083507,0.00018209520203527063,0.00014852530148345977,"You're a real deal and a good person, but do you really need anything to work towards a success?

The answer comes down to a few basic things:

A great education

A career that is focused on helping people to"
0.0006051438394933939,0.00012897686974611133,0.00018563150661066175,0.00013936086907051504,0.00017255214333999902,0.00014579026901628822,"You're a real rock star when it comes to what I do and what's really important, really important to me, the kind of people I can really connect to, who just want to come out of this in peace.""

For this interview"
0.0012480731820687652,9.893238893710077e-05,0.00015995690773706883,0.00011998501577181742,0.0002082933933706954,0.00015557314327452332,"You're a real journalist, but also a journalist of a great source of political or political-advocacy, and you've got to say good things about the person you interviewed. How can you possibly be dishonest or mean? You can ask why"
0.1597290188074112,0.0001828206586651504,0.0016432655975222588,0.0004128396394662559,0.017157819122076035,0.0009808344766497612,"You're a real deal, not to be ashamed of it.

""You are an actor. You are a comedian. You are a writer. You are a musician. You are a songwriter. You are a comedian. You are a"
0.0009704437688924372,0.0001043738448061049,0.00016396142018493265,0.00012804871948901564,0.0001939794165082276,0.00014265380741562694,"You're a real believer.

But it's one of the most compelling things I've seen about your show. You've got some of the biggest personalities coming off the show, you've got a very different personality type than you do on the"
0.016231125220656395,0.00010556990309851244,0.0007621101685799658,0.00020895978377666324,0.0007215933874249458,0.00032359996112063527,"You're a real guy,"" she says. ""I've always been a man. I've been a woman."" She's right, of course. She's also right that the women who are the dominant generation in the United States are the generation that"
0.0006248665158636868,0.00012405916641000658,0.00017318327445536852,0.0001355728745693341,0.00017055097850970924,0.000147141472552903,"You're a real believer. In a lot of ways, I am.""

And there are many more who have shown a greater commitment to the cause of a better tomorrow. ""People who think they know the truth and their friends think they know"
0.003025931306183338,9.112976113101467e-05,0.00023443918325938284,0.00013172795297577977,0.00024262163788080215,0.000176780202309601,"You're a real artist.

This is my point of view. I can't say you can't put the work in and not think about it.

You don't know what else you're doing. You don't know how I"
0.0013032077113166451,0.00010969534196192399,0.00018644783995114267,0.0001528062130091712,0.00019366247579455376,0.0001655046798987314,"You're a real hero!""

But, he added, you can do more to help people make a difference. ""I can work with you to put pressure on others. I can make you feel special in a way that you never have to"
0.0008217800641432405,0.00011175672989338636,0.00016664116992615163,0.00012839595729019493,0.00018799197277985513,0.00014823314268141985,"You're a real warrior,"" he said, smiling. ""There are other ways.""

He walked towards the large, well-appointed tower.

It was the first time he had met a military leader, and he hadn't yet met"
0.0008614713442511857,0.00010833999112946913,0.00017199659487232566,0.00012996549776289612,0.00018389799515716732,0.0001400777546223253,"You're a real artist, and I'm not a bad person,"" she said. ""People in a lot of ways have similar ideas about painting, drawing and doing things.""

Kelley also has worked in a range of different genres of"
0.003272183006629348,0.00010209841275354847,0.00022109193378128111,0.00016201335529331118,0.0002642025938257575,0.0002904165885411203,"You're a real American citizen, you have right to do the right thing and to live the American dream,"" said Whitehouse, a Democrat. ""Because that's the way of the Republican Party.""

The former House speaker said, ""I"
0.07962244749069214,0.0001536580384708941,0.0009894020622596145,0.000849305943120271,0.0026904805563390255,0.0006655396427959204,"You're a realist, don't be afraid to tell me if I'm being weird or not and then I'll go and work it out with you, then I'm going to go and work it out for you. It's not like that"
0.010713282972574234,9.84223879640922e-05,0.0004500117793213576,0.0002097732649417594,0.0006376103847287595,0.00024706203839741647,"You're a real person, and it's not about my words, it's about the way I live my life.""

He said he has always been fascinated by a girl's eyes. ""She's as beautiful as my eyes,"" he said"
0.9397685527801514,0.02055550366640091,0.8442548513412476,0.0018837165553122759,0.6124910712242126,0.006696491036564112,"You're a real woman. I know it's true. You're a lot like me, and I appreciate that. I know you're proud of that, because I know that when you're angry and you're not happy and I'm your bitch"
0.0010318736312910914,0.00010485837265150622,0.00018251410801894963,0.00011902177357114851,0.00018835226364899427,0.0001428515970474109,"You're a real journalist and I need to get your attention.""

After a week or so of that, I made sure to take a look at what he and his wife were doing — ""the first week the guys are sitting at a table"
0.018734652549028397,9.682200470706448e-05,0.0003799506521318108,0.00020587544713634998,0.0009003913728520274,0.0003649262944236398,"You're a realist in the sense that you believe what you read, when you read it. When you read it, you're just reading it. You're reading your own history. If you can't read and understand that, then you're"
0.002050523879006505,0.00010237860988127068,0.00025341936270706356,0.0001407408999511972,0.00023577675165142864,0.0001582597178639844,"You're a real rock star. You're a person who's got a message, who's just got great relationships. It is going to take more than one person to change how you feel.

""When I start making calls and talking with"
0.029638849198818207,0.00011266902583884075,0.0005151227815076709,0.00029456705669872463,0.0011641096789389849,0.0005870926543138921,"You're a realist, I think. We should also try making our own beer,"" he said. ""Because we're trying to do what we think most people are going to do: we're trying to get people to start drinking. People love"
0.060156311839818954,0.0001269439817406237,0.0008409871370531619,0.0004257613909430802,0.0027274652384221554,0.0005298255709931254,"You're a real person, right?"" said the man, who asked not to be named. ""You're a real person."" He took a deep breath and opened his mouth to say. ""I was just wondering if you're in love with your"
0.4524054527282715,0.0006451110239140689,0.01649121381342411,0.0005510074552148581,0.10831797868013382,0.007988255470991135,"You're a real loser"" is a reference to a poem about a woman.

But don't get me wrong: I can't get over how my mother treated me that way. I'm a person of color and I'm privileged to be"
0.9982594847679138,0.4728259742259979,0.992504358291626,0.004815930500626564,0.9720293879508972,0.03775892034173012,"You're a real bitch.

You're really fucking disgusting.

(laughs) Oh fuck, you fucking bastard! You fucking bastard!!

Ohhhhh. No, sir! Don't you fucking tell me about the fucking fucking whore"
0.003815151983872056,0.00013523511006496847,0.00029939188971184194,0.00019841469475068152,0.0002965273451991379,0.0004586227296385914,"You're a real man and I can be the greatest man.""

On the phone with reporters during a break at the Capitol, Pence defended Trump's call Thursday night for ""a Muslim ban"" and defended his comments regarding the ""diversity"""
0.7646006345748901,0.006037318147718906,0.030484501272439957,0.0057016233913600445,0.13391120731830597,0.3820875883102417,"You're a real believer, that belief, that belief is part of our heritage.

I don't want to be a part of a society that is going to let you be racist and you're not doing it right because you're not black"
0.01010585855692625,0.00010041892528533936,0.00040991255082190037,0.00023374926240649074,0.0005616607377305627,0.00023823397350497544,"You're a real man, but you need this power. The power doesn't come with a price. It comes with an ending.""

When the media reports are posted on Facebook, some of the most important news stories will receive a huge amount"
0.01350442972034216,0.00010603704140521586,0.00048231956316158175,0.0002852651523426175,0.0006957421428523958,0.0002821755479089916,"You're a real leader, so I'm going to let you take charge.""

It wasn't until she spoke of his new challenge that Shrek's eyebrows fluttered.

""There are people like you out there!""

He"
0.8287811875343323,0.003389717312529683,0.0872536301612854,0.0015230043791234493,0.6459288001060486,0.028384115546941757,"You're a real nerd.

Yeah. But I'm also a human being with a real sense of humor and you don't get to do all of that on the internet, because you don't live in your own city in the United States"
0.0013291339855641127,0.00010125837434316054,0.0001803052582545206,0.00013699414557777345,0.00021992380789015442,0.00015680088836234063,"You're a real star. I'll be fine.""

A woman named Liza Moya is the lead singer of the indie-pop group One Direction, and is the first singer in the group to be signed to a major label. She"
0.16038504242897034,0.000212523911613971,0.004069034475833178,0.00032667641062289476,0.018815990537405014,0.000981992925517261,"You're a real woman, and this is your problem,"" one woman told him.

His father is a lawyer with a firm in the Denver area, where many of his best clients live.

I'm talking about people who live on"
0.10345153510570526,0.000211873441003263,0.0017368209082633257,0.00022985732357483357,0.023396627977490425,0.0010592882754281163,"You're a real, unpretentious chap with a very long tail,"" said Mr. Gail of his son, William.

Mr. Gail said he had spoken to a man who lived at one of their places — the Cottage"
0.7735845446586609,0.0011715467553585768,0.026738708838820457,0.001520780031569302,0.3796309530735016,0.005770460702478886,"You're a real girl. You don't deserve this. I've seen my fair share of bullying but I never thought I'd see someone so hurt in my presence again.""

Dumbledore nodded. ""And, of course, you should not"
0.000899190257769078,0.00012064043403370306,0.00019166746642440557,0.00015144400822464377,0.00019866344518959522,0.00015854972298257053,"You're a real person and I know it. A real person I know the kind of person that's going to do everything you can to help the girls make their dreams come true in life. So I appreciate your support, so I'm very grateful"
0.02157904952764511,0.00010978450154652819,0.0006323848501779139,0.00021123602346051484,0.00151354493573308,0.0003346101730130613,"You're a real genius. You're such a genius."" She says in one, her voice cracking. The words were a reminder of what was to come—the worst.

At the same time, the young woman is looking down on himself"
0.22695566713809967,0.00022141596127767116,0.0024070916697382927,0.0007509162533096969,0.03291552886366844,0.0012295563938096166,"You're a real person and it doesn't mean that you're crazy or anything, but if we do it, you'll know it's really effective and you'll use it to your advantage. I think if there are no more mistakes, when it"
0.9949429631233215,0.13358092308044434,0.9659929275512695,0.0018331218743696809,0.9386711120605469,0.013665907084941864,"You're a real asshole, and we're just waiting for some kind of a good ending.""

I just thought, ""Who are we talking about? What do you think we've got for Christmas? The devil's a dick!"" And my"
0.000666388834360987,0.00012486381456255913,0.00018342130351811647,0.00014596525579690933,0.00019277042883913964,0.0001467748952563852,"You're a real star,"" Rauch said, adding he hopes to become a ""very good coach.""

Rauch said he and former Oregon Ducks star receiver Michael Vick had a good relationship and were a good and supportive couple.
"
0.0024599814787507057,9.122758638113737e-05,0.0002474821521900594,0.00011585745960474014,0.0002545597089920193,0.00014840200310572982,"You're a real one-stop shop for all things cool:


We're not sure if there are any other brands in the world, but these guys are amazing! They literally create and release an awesome product. All the info is on their"
0.9676471948623657,0.04952889680862427,0.4744437038898468,0.48462092876434326,0.3779218792915344,0.018834592774510384,"You're a real genius. I want you to find and kill this evil, to kill this evil, to kill this evil. Don't waste your time. Don't waste your time. [Laughter] I know I'm a jerk. I"
0.15742430090904236,0.0001690094795776531,0.0011586738983169198,0.0006439347635023296,0.009629976935684681,0.0012279037619009614,"You're a real man, do we need more men for the job?


Do you feel like a man after living a life like yours?


If you do, you'll feel ashamed, and you'll feel the pressure of having a"
0.03659611940383911,0.00019086248357780278,0.000622692983597517,0.0013068458065390587,0.001688590506091714,0.0008901575929485261,"You're a real-estate professional and I just want a chance to live on here.


In fact, I might be willing to live on your side if you want. You have to find a nice place in the suburbs."
0.12820830941200256,0.0001641158014535904,0.0012249979190528393,0.0007396522560156882,0.008346321061253548,0.0007482653600163758,"You're a real person and you can't pretend you're a person. So you have to be a lot more real than what you look like and there's so much to get through when you're not even real.

AMY GOODMAN: Is"
0.014483446255326271,9.521414176560938e-05,0.0004937464254908264,0.00015407030878122896,0.0008919077808968723,0.00024745240807533264,"You're a real estate investor, you know, as opposed to a guy who looks for a safe haven.

And they're a really good businessperson. You can't complain to me about a problem, because you have to pay taxes."
0.8492180109024048,0.011818839237093925,0.736664354801178,0.0008756277966313064,0.5734843015670776,0.007051314227283001,"You're a real hard worker, so don't get too attached.""

What, then, is a Real Asshole, anyway?

But here are three key facts about us all:

1. We all like the idea of"
0.26564478874206543,0.0002545744937378913,0.004363794811069965,0.0005222917534410954,0.030149312689900398,0.0014503337442874908,"You're a real man,"" he tells me. ""You're not a man. You're a woman.""

""Yes,"" I say.

""And so do I.""

My head spins. I can't keep pace with"
0.0008562068687751889,0.00010604189446894452,0.00018186650413554162,0.00011113206710433587,0.00018959066073875874,0.00013854970165994018,"You're a real gentleman. That's great. He's a real gentleman.""

(The video below appears to show the video's original source.)

This video was produced by a man and a woman named Jill K. Jones.
"
0.002172154141589999,9.152532584266737e-05,0.0001760964805725962,0.00012726140266750008,0.00027485558530315757,0.00017816288163885474,"You're a real hardworking journalist who works hard. You're a professional journalist and you have a great job but you also want to serve others and get paid.""

So much for the job that everyone seems to prefer: the job of a"
0.001350346370600164,0.0001007311002467759,0.00017447526624891907,0.000122223180369474,0.00023250430240295827,0.00016028502432163805,"You're a real boy, but you're probably a good boy.""

The boy looked at her in the bright sunlight. ""It's a good way to make friends with your classmates, don't you think?""

""Oh, I"
0.0011532942298799753,0.00010689622286008671,0.0001734228862915188,0.00013694177323486656,0.0001779515150701627,0.00016199296806007624,"You're a real believer in using the powers of God in a really bad way!

I can be an honest man, and I'm really passionate about it. I like to think I've got it all figured out. But I need to"
0.7596505880355835,0.002170827705413103,0.012101491913199425,0.0044169435277581215,0.05941079184412956,0.09869027882814407,"You're a realist! I'm not racist! I'm not sexist! I'm not straight! I'm not white!""

""If we want to make our country safer, we have to go do things for the good of the American"
0.41136008501052856,0.0006525070639327168,0.013505383394658566,0.0035423922818154097,0.014861938543617725,0.0018878127448260784,"You're a real girl. You're ready to be your woman, the man you want, for me,"" she said. ""I'm the guy who makes you feel like you are my woman. I'm my real life — a woman-like"
0.8454281091690063,0.0027604117058217525,0.0631255954504013,0.0015427720500156283,0.6782040596008301,0.013697605580091476,"You're a real nerd, and a real game dev. And you're trying to learn how to play, and I'm not going to let you do that. You need to learn how to be a Game Developer and make your own games."""
0.0012592221610248089,0.00011856367927975953,0.000211297461646609,0.00015915044059511274,0.00019493057334329933,0.00017371879948768765,"You're a real, true, man, I like you enough to know I love you,"" she says. ""Because I know you're going to like me. But that's just how I feel. And you are right."""
0.0005950320628471673,0.00012901646550744772,0.00017781072529032826,0.00013805515482090414,0.00018166631343774498,0.00014560160343535244,"You're a real-world person, and I would like you to consider us a real-life client."" He was in good spirits.

After a day of work, ""we were in a very private room with a few people at the"
0.08651990443468094,0.00029549922328442335,0.0014301873743534088,0.000610741029959172,0.004173217806965113,0.008223243057727814,"You're a real American guy and you can see the difference. But there is nothing racist about you, and as a man you feel like you're part of that.""

And then again, in his speech, Trump repeated his words ""you"
0.5706384181976318,0.0014284851495176554,0.02996119111776352,0.0015497473068535328,0.07284674793481827,0.0341588519513607,"You're a real life person. You're the one who's doing this, right? Why are you doing that?

I know what this is like for women who don't feel like you're doing something for them. They feel like they"
0.895851194858551,0.01559345331043005,0.6512555480003357,0.0009087892831303179,0.8089016079902649,0.013003330677747726,"You're a real jerk.""

The two had gotten into an argument as they sat down. ""You should have known better,"" one of them said. ""I'd never heard of that thing before I met him."" ""That is a good"
0.0006710888119414449,0.00011660069139907137,0.00017523003043606877,0.00012867123587056994,0.00017231833771802485,0.0001411349221598357,"You're a real big fan of the Red Devils, they're a great team and I think they could take us one step at a time.""

""I think it's more about the fact that we're good,"" said coach Jacques Chir"
0.004721762612462044,0.00010382381151430309,0.0003389185294508934,0.0001300748554058373,0.0003419537388253957,0.0002569745993241668,"You're a real nice guy and I don't feel bad about it,"" she told the Guardian. ""It's like we've become some sort of ""The Bachelor"" in the way women have become men, and I would never do that again."
0.0007852557464502752,0.00011527241440489888,0.00019444718782324344,0.0001242424186784774,0.0001772570249158889,0.00013978261267766356,"You're a real good guy, right?

Yeah, definitely. I mean, I'm not perfect. I'm a pretty cool guy. I can do a good job and I get out and help people out a lot. It doesn't"
0.09774194657802582,0.00015498917491640896,0.0017834013560786843,0.0006245955592021346,0.004005543887615204,0.0005649778177030385,"You're a real journalist now.""

""You're not?""

""You're not?""

""You're a real journalist now?""

A few minutes later the door clicked shut and the man turned his back on Mr."
0.013632423244416714,0.0001003102952381596,0.000493932340759784,0.00022230608738027513,0.0007834496209397912,0.0002461281546857208,"You're a real-life superhero! Have you ever been to a comic book convention? There are plenty of good places to get a good comic book or movie! You know, where you can have fun while you do it! And when you do"
0.5184690952301025,0.000753960048314184,0.00848537590354681,0.0076532443054020405,0.058295007795095444,0.004252894315868616,"You're a real life. You're real living. Your body is real life, which is why you're fighting.""

Trump responded: ""You know what? I understand that. I understand that. My wife is dead. You know what"
0.21385321021080017,0.0002870447642635554,0.0040668221190571785,0.0010334876133129,0.0051797423511743546,0.0018241648795083165,"You're a real guy.

(pause)

I've got a problem, it's not about sex. It's not about sexuality. It's not about my love for you. It's not about love at all. It's"
0.08831116557121277,0.0001557812502142042,0.0011043514823541045,0.0006095991702750325,0.009503457695245743,0.0005696559092029929,"You're a real-life, and we have the exact same set of conditions to apply them to you. However, if you have your own medical conditions, we recommend they be treated as if they were caused by some other cause.

The"
0.01673942804336548,9.38164594117552e-05,0.00048529155901633203,0.00018237842596136034,0.0009386886958964169,0.00030903436709195375,"You're a realist.""

This is where the conversation becomes even more heated. As usual, the author is trying to be cool to some degree, but when someone's got all the answers they want, they start talking about how smart they"
0.9705473780632019,0.034004803746938705,0.9109537601470947,0.00165315973572433,0.4816851317882538,0.005924415774643421,"You're a real man and you know what I mean? I'm not going to get kicked out for having a pussy too. I'm not going to get kicked out for having a pussy too.

Oh, yeah, I love it."
0.0018265035469084978,8.966779569163918e-05,0.0002178809227189049,0.00011087380698882043,0.00023520555987488478,0.00014980926061980426,"You're a real professional. That's not me,"" said the 49ers defensive end. ""You've gotta look good for that. You gotta take advantage of it.""

This is how the 49ers got away, after the first three quarters"
0.009255731478333473,9.901308658299968e-05,0.0004112480382900685,0.00020899744413327426,0.0005752347642555833,0.00025236496003344655,"You're a real-life actor. If I'd taken that gig and done something to him, he would've been like, 'I don't know, 'cause I'm in love with you.""

For a scene in The Lion King"
0.42406603693962097,0.00034436435089446604,0.003262452781200409,0.001204005442559719,0.051017049700021744,0.003284535836428404,"You're a real human being, so what do you think I should have done?""

""You're not a real human being. You are only a human being who cares enough to know that you're being oppressed.""

""What kind"
0.0007570598972961307,0.00011430219456087798,0.0001908133563119918,0.00012560623872559518,0.00019367928325664252,0.00014169682981446385,"You're a real smart guy."""
0.0014749832917004824,9.588246030034497e-05,0.000198550580535084,0.00011593382805585861,0.000214705869439058,0.00015227749827317894,"You're a real guy.""

In an earlier interview with Rolling Stone, the former president talked about how he and his advisers often got to know each other a little bit more than he remembered. ""What we found out was that we had never"
0.8888626098632812,0.00723719596862793,0.5516867637634277,0.0016113357851281762,0.4349946081638336,0.012668640352785587,"You're a real nice guy but your life sucks and I want some money,"" he said. ""It's a little scary how much trouble you face right now, that you know nothing.""

He added, ""I'm not a racist at"
0.0006410533678717911,0.00012371809862088412,0.0001761018647812307,0.00013725893222726882,0.00017511278565507382,0.0001465908280806616,"You're a real fan of Kojima Productions, a man who, in fact, never quite understood Japanese culture. That being said, Kojima Productions has provided me with a huge helping hand and I'll try to do my best to support"
0.15856853127479553,0.00019492648425512016,0.002050976734608412,0.0008364078239537776,0.011683684773743153,0.0010921744396910071,"You're a real man. You're not like a clown.""

At the time, he seemed slightly upset, as the former UFC heavyweight champion made clear he wasn't going to get back in the fight.

""I'll always be"
0.018509244546294212,9.976978617487475e-05,0.0006459684227593243,0.00022456940496340394,0.000822263362351805,0.00025650093448348343,"You're a real man, but this is what it's all about. You can't be that guy in front of your computer at a party, when it is about the music. You have to respect your privacy. That's what is wrong with"
