toxicity,severe_toxicity,obscene,threat,insult,identity_attack,text
0.001320205396041274,0.00010266055323882028,0.0001982206740649417,0.00012906901247333735,0.0001877639297163114,0.00014853735046926886,"You're a real fan! Why don't you do me some favors and tell him you like his show?""

""Well... you know, I know it's funny, but I think you should be a little more lenient. I don"
0.0011823124950751662,0.00010297870903741568,0.0002076412201859057,0.00011578003613976762,0.00019539021013770252,0.00014213866961654276,"You're a real professional."" ""Yeah. Yeah."" And she looked up, at my gaze, and said, ""You can tell me your name."" ""Nah, let me know.""

""Okay.""

I'm still feeling"
0.004722623620182276,0.0001385375508107245,0.0003837218973785639,0.0002789919381029904,0.00036932036164216697,0.00025863025803118944,"You're a real man now.""

""I'm happy we came. I know it's your dream and I love you, but I know now is the wrong time.""

""I'm so sorry that I have to leave this world"
0.0036454135552048683,0.00011490115139167756,0.0002738777839113027,0.00016115762991830707,0.0002902706910390407,0.00027410947950556874,"You're a real nice guy. That's something that you can't say.

AMY GOODMAN: He's also going to say, quote, ""I'm not a Christian. I just want someone who cares about children, who cares about them"
0.9492096304893494,0.02062980644404888,0.7441670298576355,0.0009711869643069804,0.8635761141777039,0.013440117239952087,"You're a real jerk. It's your fault. And, if a guy gets it right he'll always be a jerk.

""I don't even know where to begin,"" he says. ""But we've been on this for so"
0.014262652955949306,0.00010750598448794335,0.0006064229528419673,0.00025319139240309596,0.0007936262409202754,0.00027796972426585853,"You're a real man, and I know I look like a real man.""

He didn't mention that ""real"" wasn't the only possible compliment. In reality, that compliment was almost exclusively directed at Trump, who had made an appearance"
0.044882405549287796,0.0001105029004975222,0.0007716461550444365,0.00035322117037139833,0.0022908486425876617,0.0003582193749025464,"You're a real person, but I've got to tell you that not everyone is a real person."""
0.0007769257645122707,0.00010829805250978097,0.00017900440434459597,0.00011056741641368717,0.0001794083509594202,0.00013628705346491188,"You're a real fan of the original '90s, or you know, maybe '90s, but '60s and '70s music is still more electronic, more hip-hop,"" Sanders told me, adding that the album's lyrics"
0.0034238621592521667,8.856315980665386e-05,0.00023450871231034398,0.00013841000327374786,0.0002974435919895768,0.0001853619614848867,"You're a real person.""

So why was he so critical of Kaepernick during the national anthem?

""I just wanted Kaepernick to say that he stood with the people of the great country. That's why, so much about what happened"
0.014103286899626255,0.00011859409278258681,0.0004666505556087941,0.0002722452045418322,0.0009326937142759562,0.00030847833841107786,"You're a real, solid girl, I've done your homework and all of your kids are perfect.""

""No. No. No.""

Lori started pushing herself up onto her toes. ""I'll just come back to school"
0.42934539914131165,0.0013049477711319923,0.019779352471232414,0.0106304120272398,0.01606578566133976,0.005397855769842863,"You're a real woman and you want to see what happens when we get in that position where we go and take this man off with our heads,"" he says. ""We're a real woman and we want to see what happens.""

"""
0.027432257309556007,0.00011842458479804918,0.000960107718128711,0.00023899791995063424,0.0012070535449311137,0.00030144350603222847,"You're a real genius! I made a list!""

It didn't take long, and by the time I got home, I had put on a pair of shoes and a hoodie, put on a pair of underwear and a hoodie"
0.17262864112854004,0.00021451352222356945,0.0020477527286857367,0.00043645233381539583,0.0241120383143425,0.0017291978001594543,"You're a real boy you've got to be honest... I'm not scared of girls like you are."" Ruby's head snapped open, she saw her friend starting to take in Weiss, the blond looking girl. ""...What kind of girl do you"
0.24125422537326813,0.0009307806612923741,0.002000349573791027,0.025463692843914032,0.011167694814503193,0.0041028582490980625,"You're a real human, okay? I'm not going to hold back.

""But we're all adults now. Just like you are. And we're all alive now."""
0.0016283263685181737,9.359565592603758e-05,0.0001985536073334515,0.0001056171313393861,0.00021212083811406046,0.0001772364048520103,"You're a real American, right?"" Trump tweeted Monday night after the debate. ""But not for me.""

...

In an interview Tuesday with Univision (via Reuters), former Arkansas governor Mike Huckabee offered another argument: ""If Trump"
0.00316307763569057,9.466089977649972e-05,0.00026217882987111807,0.00012290102313272655,0.0002809892175719142,0.00018508768698666245,"You're a real genius! I want you to buy something!

So what do we do?

We sell this product on Amazon for $5 a pop!

You can even buy it in China for $10!

"
0.7776849865913391,0.0048404778353869915,0.5692917704582214,0.0009183055371977389,0.22139358520507812,0.0029298560693860054,"You're a real man. And that ain't bullshit. It's not about the amount of money you make, but what you make. And you made money because your wife thought your best chance to grow up in a family like yours was good and"
0.07466975599527359,0.0001551812601974234,0.0006732447072863579,0.0006937813013792038,0.004461281932890415,0.0007487635593861341,"You're a real artist, you can paint your own work, you can paint on canvas, you can sculpt and create your own characters, but if you don't paint, that doesn't make you an artist, and I think you'll look like"
0.19014468789100647,0.0006828421610407531,0.007221394684165716,0.0008106391760520637,0.046977609395980835,0.015266467817127705,"You're a real black bear, I don't know if you want to think about me or not."" ―Hulk and the Hulk[src]

Hulk's family grew up alongside him in rural Missouri. As a toddler he loved hiking"
0.6370887756347656,0.0008016102947294712,0.007217584643512964,0.002595264930278063,0.11605509370565414,0.01460627093911171,"You're a real, living, breathing, functioning, non-violent individual with a conscience that makes the most sense to you. You are an individual, and you deserve more than a name because you have it all.

I have my own"
0.006474032066762447,9.669080463936552e-05,0.0002575536782387644,0.00020885760022792965,0.00046315157669596374,0.00024356147332582623,"You're a real, living person. You're also a smart person. You know you like to make decisions and make smart decisions and you believe in yourself and you're not judging others by what you're hearing out of you or by what others believe"
0.14963626861572266,0.0001776016433723271,0.0020043489057570696,0.00042407569708302617,0.013365210965275764,0.0007058850605972111,"You're a real human being."""
0.027000166475772858,0.00011782297951867804,0.0006627027760259807,0.0003064942720811814,0.0018535454291850328,0.00045462785055860877,"You're a real human being.""

That's what the police said and they were right.

""I just want to say to everybody. This happened to one of the most vulnerable people we've ever met at the hands of police,"
0.02970001846551895,0.000123609381262213,0.0008890911703929305,0.0002924295258708298,0.001615585177205503,0.0003732017066795379,"You're a real, grown man. You know that,"" she growled, looking back over his shoulder as she watched him fight his way through the room.

""I did. Not enough. But I was, and I did it all"
0.7025749087333679,0.0016974775353446603,0.04319610446691513,0.000947907567024231,0.5103602409362793,0.00794527493417263,"You're a real life gamer, but you might be a huge nerd and you'd like a hobby. How about you?


I've always wanted to play the Super Smash Bros game, and when you say I want to, people seem to"
0.0023347195237874985,0.00010058174666482955,0.00023207619960885495,0.0001577823713887483,0.0002173265238525346,0.0001712696539470926,"You're a real good listener, and this is gonna get your attention.

Don't make these excuses.

Listen, I'm here so that you know where I'm going.

I'm telling you right now that I don"
0.014153392054140568,9.953791595762596e-05,0.0005036559305153787,0.00025757556431926787,0.0007270782953128219,0.0002450239553581923,"You're a real person, too. You have some talent. But I'm a real person only if you can see. But I just can't play a game."""
0.0016056600725278258,9.748170850798488e-05,0.00021030916832387447,0.00011371817527106032,0.00019187317229807377,0.0001497027260484174,"You're a real big fan of it!"" And when the new ad arrives on its Web site, a new ""Ask Me Anything"" segment is about the ad itself, and you don't have to take too many questions. You can answer anything you"
0.9865575432777405,0.03883719816803932,0.7573505640029907,0.008239042945206165,0.9092789888381958,0.007638897746801376,"You're a real jerk."" And then the next morning her face crumpled open in a heap."
0.03668205067515373,0.00018293557513970882,0.0008472250192426145,0.001268347492441535,0.0024339130613952875,0.0006710357265546918,"You're a real good kid!"" she tells him. ""I'm gonna turn you in like one day, so I can show you the best thing about life. I think all the time you've got to take care of your own business."" He"
0.9930517673492432,0.10654316842556,0.9601565003395081,0.00228151329793036,0.9215149879455566,0.012452291324734688,"You're a real bitch. You gotta have some sex with me.""

After his speech, he dropped some coffee to the sound of a thumping on the floor. His voice was so deep and deep that he could barely even put in the"
0.007126025855541229,9.687428246252239e-05,0.0004152348265051842,0.00015509044169448316,0.0005075623048469424,0.0002156697737518698,"You're a real star. How did you get your start in this game?""

He shrugged. ""I never played a lot. I just played. I tried everything. I didn't give it much thought.""

But there's a"
0.5645227432250977,0.0010490798158571124,0.003647149307653308,0.025023018941283226,0.04389374703168869,0.004815251566469669,"You're a real guy, and you probably want to go out and run."""
0.3978201448917389,0.0003660496440716088,0.004921753890812397,0.0011941713746637106,0.02727586217224598,0.005978901404887438,"You're a real believer and not just a liar!

Here's the truth! The only reason Trump is the Republican nominee is because Democrats didn't even like him and couldn't let him go. The only reason Clinton got elected is because he"
0.9549259543418884,0.02112015336751938,0.7634072303771973,0.0008150936919264495,0.8409361243247986,0.010079913772642612,"You're a real jerk!""

""I know I'm a jerk,"" said Lily, her eyebrows raised, as if waiting for some sort of response. ""And you're a grown-up too.""

""You're really so right"
0.9065675139427185,0.012608137913048267,0.6071037650108337,0.0008235548157244921,0.8063872456550598,0.010057821869850159,"You're a real jerk.

If there were a more accurate name for this whole business, it'd be 'macho cheese, onion rings, onion rings, cheese, and a cheese mousse.'

""I'm not sure what"
0.6136465668678284,0.0008302890928462148,0.012322588823735714,0.001466324320062995,0.07358597964048386,0.015380932949483395,"You're a real guy who thinks women will never change. I don't think you can do that. The truth is you should be ashamed of yourself, and just as proud of your body and your mind as you should be of your personality, but"
0.0036742889788001776,0.00010821443720487878,0.0003706144052557647,0.0001312924432568252,0.0002921625564340502,0.00017686787759885192,"You're a real nice guy,"" his wife said before shaking her head and wiping a tear from her eye.

""No, no, I'm sorry,"" her husband said. ""We didn't talk about much until, you know, about"
0.0012369214091449976,0.00010596152424113825,0.000182303148903884,0.0001308686041738838,0.0002152913366444409,0.0001621804403839633,"You're a real, mature, funny, funny, and serious guy. You want me to show you that?"" (Laughter and applause)

""Sure, sure,"" said the girl. ""I hope so. Do you want me to"
0.00090558803640306,0.00010397500591352582,0.00016741279978305101,0.00012592090934049338,0.00020315017900429666,0.0001418701431248337,"You're a real good hockey player,"" he said. ""You don't have to be a great one to play at this level and I think you're a pretty smart one to play at this level.""

In his last season, the Detroit"
0.0008925084257498384,0.00011187358904862776,0.0001558256772113964,0.00013442168710753322,0.0002045463043032214,0.00015286014240700752,"You're a real person with experience in music, so you'll have a sense that you can do something that would make you sound special and memorable, but also have a sense of a purpose beyond music. Your background is more than just making money."
0.9978362917900085,0.34420326352119446,0.9900901317596436,0.0030744271352887154,0.9528083801269531,0.02905062958598137,"You're a real fucking pig.""

""Yeah... yes... I'm a real fucking pig."" ―Pineapple and Pete's father Pete [src]

Pineapple had long since left his wife's apartment while Pete was living"
0.008103647269308567,9.129102545557544e-05,0.00034811306977644563,0.00015949147928040475,0.0005343309021554887,0.00021266620024107397,"You're a real girl that you really like,"" he said. ""I could never tell."""
0.0006139401230029762,0.00013788386422675103,0.0001914524909807369,0.00016777987184468657,0.0001798581361072138,0.00015262055967468768,"You're a real believer. I would just like you to let me know what you think. I'd like to hear from you later. Thank you so much. Bye."""
0.055975187569856644,0.0001454570156056434,0.0007095669279806316,0.0008611115044914186,0.0023635972756892443,0.0004866801609750837,"You're a real artist and you're going to have some problems."""
0.009525858797132969,8.76464691828005e-05,0.0003162264183629304,0.00015795623767189682,0.0005777067271992564,0.00025717777316458523,"You're a realist so I don't think there are people who believe in God or a god. But I'd like to see if your family has any thoughts on it."""
0.017855418846011162,0.0001260537828784436,0.0007807312067598104,0.00037667417200282216,0.0007100962684489787,0.00027661482454277575,"You're a real guy! You guys. But I'm going to keep going. I'm not going to let you down. I'm going to keep you going."""
0.018280738964676857,0.00010118637146661058,0.0004767519421875477,0.00024902800214476883,0.0010274230735376477,0.0002946937456727028,"You're a real person. Do you like people? Well, then maybe try to figure them out. Then, if they're just not going to join your team, that's fine, because you're the only person. But you can also try"
0.001032933359965682,0.00010725174797698855,0.00018171951523981988,0.00013586845307145268,0.00019392152898944914,0.00014873506734147668,"You're a real smart guy. You don't do too many things without thinking. And, honestly, you might not even know how much.

You can take a lot of risks, but it's OK to do it.

I"
0.0019444830249994993,9.009231143863872e-05,0.00018884462770074606,0.00011970571358688176,0.0002318526094313711,0.00016403351037297398,"You're a realist, I just think it's important to have a clear understanding of how your system works, and how much value that system can provide.

One of the biggest mistakes you made was to be overly confident with your intuition."
0.0007137259235605597,0.0001177289814222604,0.0001903712109196931,0.00012480144505389035,0.0001799294986994937,0.00014078666572459042,"You're a real good guy, and it's your turn.""

Gardner: ""I didn't think about it that much. You know, I just kind of came to my decision when I came home.""

""You've"
0.02577372081577778,9.964076889446005e-05,0.0006436423864215612,0.00021353155898395926,0.0012319108936935663,0.00041334168054163456,"You're a realist."" ""Yeah, but I can't see why not. I've got all these options, and I want to see if they're working."" ""Well, I think you're right. I guess so. But I have"
0.1324506402015686,0.0001456274330848828,0.0009757659281603992,0.000481984083307907,0.00452535692602396,0.001180696883238852,"You're a realist.

We're realists."
0.07436779141426086,0.00017828421550802886,0.0027218924369663,0.00031948945252224803,0.0042226556688547134,0.0009294738993048668,"You're a real man.""

Advertisement - Continue Reading Below

The president-elect, meanwhile, has been dogged by criticism for his response to the sexual assaults of five women on the White House's first day. Trump has said he's"
0.23758450150489807,0.0002575524849817157,0.006915037985891104,0.0005420456873252988,0.014629143290221691,0.0011313979048281908,"You're a real guy, you can handle it. You know what the real problem is, I'm not going to do drugs for people who have been on steroids, and I'm not going to do that.

He's a real guy"
0.08899515122175217,0.0001508295099483803,0.0009473129757679999,0.000744344899430871,0.0031894012354314327,0.0006319200620055199,"You're a real person! Don't you feel this need of that self, and so do the people you treat so well? Do you want to be treated like it's your life that you're trying to change? Don't let people tell you"
0.976008415222168,0.040772855281829834,0.7819597721099854,0.034381162375211716,0.8025973439216614,0.02660415694117546,"You're a real badass, you know?""

""M-Mommy?!"" A voice said. ""How do you feel about that? I hate to lose your virginity all the time, but I won't stop you from having fun again."""
0.8664536476135254,0.004079561680555344,0.10421283543109894,0.0015278034843504429,0.7455620765686035,0.019712621346116066,"You're a real nerd.""

It's hard to imagine what else is happening."
0.9788241386413574,0.01986871287226677,0.6124367713928223,0.0033943289890885353,0.8877732753753662,0.009177159518003464,"You're a real jerk to all of us"" and they're going to be so embarrassed by you getting angry with them that they're going to get mad and leave, leaving you behind and you never see someone, ever again. It's all so"
0.005251027178019285,8.585709292674437e-05,0.00027787909493781626,0.00011335289309499785,0.00040177625487558544,0.00020444295660126954,"You're a realist, right?"" the old woman asked.

""Yes,"" she responded.

""But then why are you so serious, then?"" Mr. Sanders asked her.

""I mean, what's wrong with"
0.09004854410886765,0.00016267124738078564,0.0008384842076338828,0.00040342792635783553,0.008762800134718418,0.001366002717986703,"You're a real person and I think it's time for people with autism to take responsibility for their lives.""

According to the report, a recent study found that 1 percent of Americans experience symptoms of ASD.

The new report also cites"
0.03574719652533531,0.00011523834837134928,0.0007230310002341866,0.00040975803858600557,0.001288195955567062,0.00043989179539494216,"You're a realist. Don't tell me I'm wrong. I'm your best friend. If it ain't broke, don't fix it.

But, I know, there's some people who don't trust you and I know"
0.07701710611581802,0.00013506229151971638,0.0010441774502396584,0.000316870107781142,0.007963946089148521,0.0006974712014198303,"You're a real man. Don't you know that?""

Daniels smiled broadly, his eyes darting between the two of them. ""I think so,"" he said. ""It's not like you're an old man, but"
0.009872237220406532,9.08806177903898e-05,0.000379683799110353,0.00014729083341080695,0.0006081753526814282,0.00024902468430809677,"You're a realist,"" says Scott, whose work appears in The New York Times and in The New Yorker. ""There are a bunch of things. You can go out and have all your favorite clubs, and you're going to come across guys"
0.11470365524291992,0.0001335202978225425,0.001350419712252915,0.0003239577345084399,0.006338804494589567,0.0007950541912578046,"You're a realist,"" he says.

And he's so wrong about that. It's one of the things we've done before, is to point that out: That's not just wrong, it's a complete waste of time."
0.017252936959266663,0.0001294280227739364,0.000607270048931241,0.0004390697868075222,0.0010277736000716686,0.0003650905564427376,"You're a real human being.' I'm here to work and the more important thing is, 'You're a person. You're a person who deserves to be here, and if I can help you with it then I will.'""

The"
0.048090822994709015,0.0001204342333949171,0.0013195404317229986,0.00025730946799740195,0.0029834432061761618,0.00039745456888340414,"You're a real deal.""

""No. You're not,"" she replied. She opened the door. There was a small window, a large mirror, some kind of table, and, standing there motionless, a man. His face"
0.0014141625724732876,9.850755304796621e-05,0.0001886808458948508,0.00012891451478935778,0.00019966060062870383,0.00015038045239634812,"You're a real-life celebrity. You're not going to see a lot of these stunts where I actually think I'm going to do a bit of harm,"" Walker says. ""I'm not going to watch this. And I think we all"
0.04498649388551712,0.00013662614219356328,0.0013457578606903553,0.0005004026461392641,0.0016701522981747985,0.0003924362827092409,"You're a real person. [Laughs.]

I mean, I see the person here today.

I'm not actually a real person. And I'm just saying this. I got to show them that I'm not a fake."
0.9953460097312927,0.1567898988723755,0.9757230281829834,0.0016879193717613816,0.8864064812660217,0.00994911603629589,"You're a real big boy,"" she said. ""You've got a huge cock, big dick and a big pussy to take you on.""

Molly felt a tingling sensation. Then her cock twitched. She could feel the"
0.0011284879874438047,0.00010629225289449096,0.00020172838412690908,0.00013295240933075547,0.0001817520969780162,0.00014467051369138062,"You're a real professional here. You're a lot like me—you're just so good.""

""I know it,"" she said. ""And I'm the one who's the one standing up for you."""
0.0008059454266913235,0.00011020258534699678,0.0001687637559371069,0.0001256238465430215,0.0001828293752623722,0.000143787037814036,"You're a real gentleman and I really like that person's character,"" he says.

""In life, when you're married, you never say that to anyone."""
0.007832571864128113,0.0001297090930165723,0.00047782243927940726,0.00030200817855075,0.0004749787913169712,0.0002885483845602721,"You're a real man, right?""

""Oh, yeah. I'd love to, I'm glad.""

""Thank you, Lord.""

They'd left the tent and he'd pulled his sword up into the air in"
0.004222356714308262,8.160768629750237e-05,0.00023855717154219747,0.00012169288675067946,0.0004055309109389782,0.00018707271374296397,"You're a real man who believes in the people, and that's the biggest barrier to you getting into life as a full-time professional sports athlete,"" he continued.

According to the Associated Press, the 35-year-old retired at"
